,Season,Name,Team,G,PA,ISO,FB%,GB%,LD%,SweetSpot%,HR/FB,Barrel%,HardHit%,LDFB_EV,Pull%,Cent%,Oppo%,,HR,AB,Spd
1052,2015,Melky Cabrera,CHW,158,683,0.121,0.299,0.403,0.239,0.309,0.073,0.022,0.36,0.456,0.369,0.367,0.185,,12,629,4.5
1053,2018,James McCann,DET,118,457,0.094,0.394,0.419,0.223,0.377,0.066,0.048,0.371,0.4575,0.332,0.375,0.196,,8,427,1.9
1054,2017,Joe Panik,SFG,138,573,0.133,0.341,0.472,0.219,0.329,0.064,0.024,0.237,0.4495,0.361,0.364,0.225,,10,511,3.6
1055,2021,Gleyber Torres,NYY,127,516,0.107,0.362,0.315,0.223,0.371,0.069,0.078,0.357,0.46,0.377,0.352,0.271,,9,459,3.5
1056,2016,DJ LeMahieu,COL,146,635,0.147,0.228,0.517,0.266,0.362,0.102,0.041,0.477,0.465,0.218,0.342,0.231,,11,552,2.7
1057,2018,Ben Zobrist,CHC,139,520,0.134,0.303,0.484,0.216,0.35,0.074,0.027,0.382,0.4585,0.471,0.328,0.29,,9,455,3.5
1058,2016,Denard Span,SFG,143,637,0.115,0.247,0.517,0.226,0.295,0.092,0.026,0.295,0.4445,0.377,0.32,0.267,,11,572,3.5
1059,2019,Luis Rengifo,LAA,108,406,0.126,0.305,0.42,0.218,0.31,0.086,0.052,0.295,0.453,0.407,0.325,0.269,,7,357,3.8
1060,2016,Jace Peterson,ATL,115,408,0.111,0.238,0.321,0.185,0.315,0.104,0.024,0.325,0.4535,0.346,0.367,0.287,,7,350,3.1
1061,2015,Chase Headley,NYY,156,642,0.11,0.304,0.574,0.266,0.367,0.081,0.045,0.325,0.4515,0.443,0.399,0.337,,11,580,4.4
1062,2017,Jacoby Ellsbury,NYY,112,409,0.138,0.31,0.482,0.231,0.332,0.078,0.027,0.25,0.4505,0.42,0.327,0.262,,7,356,3.1
1063,2015,Austin Jackson,- - -,136,527,0.118,0.246,0.384,0.243,0.344,0.101,0.035,0.398,0.46,0.36,0.376,0.236,,9,491,5.1
1064,2016,Starling Marte,PIT,129,529,0.145,0.284,0.49,0.233,0.358,0.084,0.052,0.368,0.463,0.376,0.373,0.251,,9,489,7.7
1065,2016,Derek Dietrich,MIA,128,412,0.145,0.379,0.412,0.217,0.393,0.068,0.07,0.32,0.456,0.379,0.369,0.255,,7,351,1.8
1066,2018,Whit Merrifield,KCR,158,707,0.134,0.353,0.391,0.298,0.407,0.065,0.042,0.31,0.4555,0.337,0.354,0.31,,12,632,6.1
1067,2015,Jonathan Lucroy,MIL,103,415,0.127,0.294,0.332,0.259,0.36,0.076,0.035,0.334,0.4605,0.318,0.331,0.269,,7,371,5.9
1068,2021,Alec Bohm,PHI,115,417,0.095,0.227,0.426,0.245,0.333,0.113,0.066,0.495,0.468,0.286,0.273,0.198,,7,380,2.7
1069,2021,Miguel Rojas,MIA,132,539,0.127,0.34,0.469,0.209,0.324,0.063,0.028,0.329,0.445,0.35,0.382,0.28,,9,495,3.7
1070,2016,Tucker Barnhart,CIN,115,420,0.122,0.275,0.467,0.249,0.39,0.083,0.023,0.232,0.451,0.4,0.381,0.219,,7,377,2.2
1071,2017,Alex Gordon,KCR,148,541,0.107,0.33,0.394,0.244,0.346,0.078,0.039,0.309,0.462,0.43,0.341,0.267,,9,476,2.5
1072,2017,Tucker Barnhart,CIN,121,423,0.132,0.278,0.328,0.262,0.361,0.083,0.019,0.255,0.457,0.403,0.387,0.21,,7,370,3.4
1073,2018,Scott Kingery,PHI,147,484,0.113,0.408,0.362,0.242,0.384,0.06,0.045,0.305,0.451,0.402,0.391,0.268,,8,452,5.9
1074,2019,Andrelton Simmons,LAA,103,424,0.101,0.317,0.337,0.144,0.188,0.061,0.017,0.33,0.448,0.499,0.33,0.172,,7,398,4.2
1075,2015,James McCann,DET,114,425,0.122,0.27,0.293,0.231,0.301,0.084,0.035,0.377,0.452,0.386,0.378,0.313,,7,401,6.2
1076,2019,Adam Frazier,PIT,152,608,0.139,0.331,0.412,0.259,0.362,0.064,0.019,0.281,0.447,0.384,0.373,0.225,,10,554,5.9
1077,2021,Jeff McNeil,NYM,120,426,0.109,0.329,0.32,0.204,0.304,0.065,0.043,0.334,0.458,0.35,0.397,0.232,,7,386,1
1078,2018,Brian Anderson,MIA,156,670,0.127,0.285,0.478,0.197,0.292,0.083,0.056,0.423,0.465,0.384,0.346,0.23,,11,590,3.3
1079,2018,Jason Heyward,CHC,127,489,0.125,0.34,0.548,0.181,0.297,0.062,0.026,0.384,0.456,0.422,0.32,0.258,,8,440,4
1080,2015,Martin Prado,MIA,129,551,0.106,0.3,0.359,0.232,0.338,0.068,0.02,0.333,0.4535,0.311,0.281,0.265,,9,500,4.6
1081,2015,Ian Kinsler,DET,154,675,0.131,0.407,0.375,0.254,0.366,0.05,0.026,0.264,0.443,0.419,0.336,0.277,,11,624,4.4
1082,2018,Lorenzo Cain,MIL,141,620,0.109,0.23,0.433,0.224,0.309,0.097,0.027,0.405,0.455,0.298,0.358,0.247,,10,539,5.7
1083,2015,Alexei Ramirez,CHW,154,622,0.108,0.291,0.417,0.216,0.322,0.066,0.01,0.222,0.44,0.381,0.314,0.214,,10,583,3.1
1084,2021,Tommy Edman,STL,159,691,0.125,0.322,0.451,0.218,0.315,0.063,0.043,0.353,0.4525,0.442,0.322,0.236,,11,641,6.3
1085,2018,Jean Segura,SEA,144,632,0.111,0.292,0.363,0.193,0.298,0.066,0.032,0.321,0.4515,0.357,0.343,0.259,,10,586,3.4
1086,2021,Michael Brantley,HOU,121,508,0.126,0.279,0.425,0.262,0.388,0.069,0.058,0.429,0.464,0.365,0.348,0.184,,8,469,4.2
1087,2017,Xander Bogaerts,BOS,148,635,0.13,0.305,0.378,0.206,0.267,0.072,0.009,0.317,0.454,0.408,0.333,0.259,,10,571,6.7
1088,2019,Buster Posey,SFG,114,445,0.111,0.284,0.413,0.227,0.324,0.074,0.039,0.363,0.463,0.348,0.355,0.272,,7,405,1.5
1089,2017,Cesar Hernandez,PHI,128,577,0.127,0.246,0.362,0.226,0.333,0.093,0.027,0.297,0.4495,0.358,0.314,0.235,,9,511,3.1
1090,2015,Didi Gregorius,NYY,155,578,0.105,0.341,0.44,0.212,0.332,0.06,0.011,0.245,0.4405,0.385,0.351,0.33,,9,525,6.3
1091,2019,Jarrod Dyson,ARI,130,452,0.09,0.32,0.369,0.188,0.284,0.072,0.016,0.218,0.442,0.385,0.348,0.265,,7,400,3.5
1092,2018,Manuel Margot,SDP,141,519,0.138,0.371,0.34,0.199,0.338,0.055,0.033,0.365,0.464,0.395,0.357,0.22,,8,477,5.6
1093,2018,Wilmer Difo,WSN,148,456,0.12,0.338,0.508,0.237,0.339,0.064,0.021,0.189,0.435,0.408,0.336,0.255,,7,408,6.6
1094,2017,Ender Inciarte,ATL,158,718,0.106,0.291,0.585,0.239,0.343,0.068,0.005,0.13,0.4375,0.303,0.385,0.312,,11,662,5.4
1095,2015,Yunel Escobar,WSN,139,591,0.101,0.232,0.455,0.223,0.299,0.083,0.026,0.363,0.459,0.376,0.346,0.278,,9,535,2.5
1096,2018,Amed Rosario,NYM,154,592,0.125,0.296,0.407,0.209,0.324,0.07,0.032,0.32,0.452,0.349,0.366,0.227,,9,554,4.2
1097,2018,Ender Inciarte,ATL,156,660,0.116,0.309,0.433,0.24,0.326,0.064,0.013,0.187,0.4395,0.401,0.361,0.238,,10,597,5.2
1098,2017,Dustin Pedroia,BOS,105,463,0.099,0.288,0.479,0.224,0.332,0.067,0.005,0.209,0.443,0.364,0.357,0.278,,7,406,7.4
1099,2015,Joe Mauer,MIN,158,666,0.115,0.202,0.494,0.241,0.333,0.103,0.033,0.399,0.472,0.305,0.285,0.228,,10,592,4
1100,2015,Odubel Herrera,PHI,147,537,0.121,0.293,0.35,0.235,0.331,0.076,0.03,0.339,0.456,0.352,0.365,0.255,,8,495,5.8
1101,2019,Jose Peraza,CIN,141,403,0.106,0.426,0.466,0.215,0.251,0.044,0.003,0.244,0.456,0.328,0.381,0.247,,6,376,1.2
1102,2021,David Peralta,ARI,150,538,0.144,0.262,0.574,0.189,0.272,0.077,0.05,0.416,0.4655,0.36,0.353,0.287,,8,487,4.6
1103,2016,Howie Kendrick,LAD,146,543,0.111,0.196,0.384,0.194,0.269,0.104,0.056,0.421,0.468,0.259,0.325,0.249,,8,487,3.9
1104,2021,DJ LeMahieu,NYY,150,679,0.094,0.256,0.375,0.224,0.333,0.077,0.037,0.431,0.4645,0.248,0.375,0.267,,10,597,3.1
1105,2016,Jacoby Ellsbury,NYY,148,626,0.111,0.309,0.32,0.228,0.308,0.062,0.014,0.309,0.4495,0.392,0.364,0.244,,9,551,4.2
1106,2021,Josh Harrison,- - -,138,558,0.121,0.368,0.421,0.238,0.357,0.05,0.044,0.323,0.444,0.402,0.332,0.255,,8,505,3
1107,2016,Elvis Andrus,TEX,147,568,0.136,0.285,0.317,0.238,0.324,0.063,0.018,0.318,0.4525,0.427,0.383,0.31,,8,506,6.3
1108,2017,Guillermo Heredia,SEA,123,426,0.088,0.349,0.473,0.176,0.29,0.055,0.012,0.228,0.441,0.352,0.394,0.29,,6,386,4.2
1109,2015,Jason Kipnis,CLE,141,641,0.149,0.281,0.471,0.268,0.359,0.069,0.028,0.382,0.463,0.353,0.361,0.286,,9,565,5.3
1110,2018,Elvis Andrus,TEX,97,428,0.111,0.311,0.486,0.19,0.308,0.058,0.036,0.305,0.45,0.42,0.364,0.295,,6,395,4.6
1111,2021,Jackie Bradley Jr.,MIL,134,428,0.098,0.307,0.464,0.191,0.279,0.076,0.05,0.403,0.4675,0.43,0.332,0.197,,6,387,2.1
1112,2015,Jacoby Ellsbury,NYY,111,501,0.088,0.306,0.431,0.241,0.332,0.062,0.029,0.287,0.4395,0.378,0.386,0.241,,7,452,4.1
1113,2021,Whit Merrifield,KCR,162,720,0.117,0.35,0.521,0.243,0.398,0.05,0.035,0.286,0.457,0.356,0.323,0.321,,10,664,6.6
1114,2015,Gregory Polanco,PIT,153,652,0.125,0.349,0.414,0.197,0.305,0.055,0.04,0.396,0.4615,0.394,0.423,0.233,,9,593,3.4
1115,2016,Yadier Molina,STL,147,581,0.12,0.297,0.429,0.219,0.355,0.057,0.027,0.277,0.4535,0.376,0.345,0.279,,8,534,2.3
1116,2018,Jordy Mercer,PIT,117,436,0.129,0.342,0.543,0.274,0.408,0.057,0.042,0.312,0.453,0.453,0.333,0.217,,6,394,2.8
1117,2015,Francisco Cervelli,PIT,130,510,0.106,0.269,0.439,0.21,0.334,0.073,0.039,0.356,0.4635,0.365,0.335,0.276,,7,451,1.6
1118,2017,Logan Forsythe,LAD,119,439,0.102,0.331,0.254,0.23,0.401,0.071,0.039,0.339,0.4615,0.3,0.293,0.153,,6,361,3.5
1119,2017,Delino DeShields,TEX,120,440,0.098,0.348,0.5,0.202,0.282,0.068,0.025,0.218,0.4455,0.394,0.397,0.279,,6,376,3.6
1120,2018,Gerardo Parra,COL,142,443,0.087,0.283,0.435,0.249,0.344,0.066,0.024,0.263,0.451,0.363,0.296,0.214,,6,401,2.5
1121,2015,Jose Reyes,- - -,116,519,0.104,0.359,0.488,0.2,0.289,0.047,0.002,0.186,0.4605,0.422,0.355,0.249,,7,481,5.6
1122,2015,Christian Yelich,MIA,126,525,0.116,0.15,0.488,0.225,0.301,0.125,0.043,0.451,0.4745,0.317,0.332,0.152,,7,476,2.6
1123,2017,Adam Frazier,PIT,121,454,0.123,0.268,0.372,0.254,0.371,0.064,0.02,0.235,0.4395,0.323,0.419,0.232,,6,406,1.5
1124,2016,Yonder Alonso,OAK,156,532,0.114,0.333,0.434,0.225,0.333,0.051,0.036,0.371,0.461,0.398,0.357,0.245,,7,482,2.5
1125,2021,J.P. Crawford,SEA,160,687,0.103,0.308,0.36,0.236,0.341,0.058,0.024,0.304,0.4415,0.304,0.424,0.273,,9,619,2.5
1126,2018,Adam Engel,CHW,143,463,0.1,0.408,0.498,0.184,0.273,0.05,0.023,0.321,0.4585,0.455,0.381,0.229,,6,429,2.1
1127,2019,Leury Garcia,CHW,140,618,0.099,0.236,0.502,0.215,0.301,0.078,0.033,0.299,0.454,0.332,0.327,0.341,,8,577,6.1
1128,2015,Juan Lagares,NYM,143,465,0.1,0.31,0.432,0.142,0.251,0.055,0.014,0.402,0.4605,0.279,0.34,0.217,,6,441,2.1
1129,2018,Joey Wendle,TBR,139,545,0.136,0.323,0.408,0.218,0.318,0.054,0.027,0.352,0.4585,0.36,0.352,0.257,,7,487,2.3
1130,2017,Jonathan Lucroy,- - -,123,481,0.106,0.279,0.541,0.186,0.319,0.057,0.027,0.242,0.4375,0.303,0.363,0.206,,6,423,5.2
1131,2019,Robbie Grossman,OAK,138,482,0.107,0.343,0.377,0.251,0.36,0.052,0.021,0.307,0.45,0.298,0.414,0.289,,6,420,4.9
1132,2015,Yonder Alonso,SDP,103,402,0.099,0.278,0.533,0.23,0.327,0.058,0.032,0.333,0.4555,0.359,0.314,0.35,,5,354,1.7
1133,2017,Jose Iglesias,DET,130,489,0.114,0.264,0.302,0.232,0.375,0.057,0.01,0.211,0.4705,0.373,0.318,0.308,,6,463,4.2
1134,2016,Martin Prado,MIA,153,658,0.112,0.277,0.398,0.249,0.312,0.054,0.011,0.308,0.44,0.345,0.388,0.267,,8,600,2.6
1135,2016,Michael Bourn,- - -,113,413,0.107,0.261,0.441,0.224,0.324,0.07,0.031,0.171,0.4445,0.362,0.351,0.211,,5,375,2
1136,2018,Yolmer Sanchez,CHW,155,662,0.13,0.292,0.477,0.22,0.349,0.06,0.026,0.278,0.456,0.373,0.344,0.231,,8,600,3.1
1137,2021,Christian Vazquez,BOS,138,498,0.094,0.378,0.391,0.215,0.327,0.042,0.026,0.309,0.451,0.322,0.366,0.219,,6,458,5.1
1138,2016,Kevin Pillar,TOR,146,584,0.109,0.339,0.474,0.205,0.278,0.045,0.024,0.3,0.455,0.39,0.338,0.247,,7,548,3.3
1139,2017,Nick Markakis,ATL,160,670,0.11,0.292,0.466,0.222,0.34,0.056,0.025,0.344,0.4575,0.333,0.366,0.3,,8,593,1.9
1140,2015,Yolmer Sanchez,CHW,120,420,0.103,0.231,0.294,0.228,0.302,0.07,0.013,0.206,0.4435,0.308,0.365,0.327,,5,389,3.2
1141,2016,Alexei Ramirez,- - -,145,506,0.092,0.281,0.369,0.202,0.309,0.051,0.005,0.239,0.4345,0.44,0.345,0.24,,6,478,1.8
1142,2016,Jason Heyward,CHC,142,592,0.094,0.333,0.5,0.205,0.289,0.048,0.025,0.309,0.448,0.407,0.344,0.217,,7,530,3.6
1143,2021,Isiah Kiner-Falefa,TEX,158,677,0.087,0.261,0.299,0.201,0.316,0.056,0.018,0.286,0.4475,0.349,0.293,0.224,,8,635,3.1
1144,2017,DJ LeMahieu,COL,155,682,0.099,0.197,0.453,0.247,0.317,0.078,0.015,0.412,0.4625,0.216,0.332,0.287,,8,609,5
1145,2017,Joe Mauer,MIN,141,597,0.112,0.236,0.456,0.249,0.357,0.067,0.038,0.458,0.474,0.247,0.375,0.378,,7,525,2.4
1146,2015,Ryan Goins,TOR,128,428,0.104,0.279,0.549,0.18,0.269,0.061,0.023,0.318,0.451,0.341,0.355,0.209,,5,376,2.4
1147,2015,Freddy Galvis,PHI,151,603,0.081,0.369,0.505,0.222,0.33,0.043,0.017,0.218,0.4425,0.364,0.312,0.232,,7,559,3.8
1148,2021,Raimel Tapia,COL,133,533,0.099,0.164,0.468,0.162,0.199,0.087,0.021,0.315,0.4435,0.301,0.331,0.228,,6,487,2.2
1149,2018,Buster Posey,SFG,105,448,0.098,0.308,0.498,0.222,0.352,0.047,0.04,0.349,0.459,0.337,0.337,0.213,,5,398,1.3
1150,2018,Joe Mauer,MIN,127,543,0.097,0.221,0.492,0.269,0.369,0.067,0.042,0.428,0.475,0.255,0.369,0.239,,6,486,2.9
1151,2016,Brett Gardner,NYY,148,634,0.101,0.27,0.496,0.207,0.278,0.059,0.022,0.24,0.449,0.336,0.348,0.304,,7,547,2.6
1152,2017,Dansby Swanson,ATL,144,551,0.092,0.294,0.539,0.232,0.312,0.055,0.03,0.317,0.458,0.425,0.397,0.293,,6,488,2.5
1153,2018,Jose Iglesias,DET,125,464,0.12,0.335,0.436,0.229,0.29,0.039,0.013,0.223,0.4345,0.421,0.291,0.223,,5,432,4.4
1154,2018,Robbie Grossman,MIN,129,465,0.111,0.371,0.301,0.242,0.341,0.042,0.019,0.278,0.4485,0.366,0.343,0.235,,5,396,2
1155,2018,Addison Russell,CHC,130,465,0.09,0.33,0.51,0.246,0.364,0.047,0.022,0.265,0.45,0.306,0.347,0.288,,5,420,1.9
1156,2016,Chris Owings,ARI,119,466,0.14,0.272,0.385,0.231,0.288,0.053,0.023,0.328,0.4565,0.319,0.379,0.217,,5,437,3.9
1157,2015,Xander Bogaerts,BOS,156,654,0.101,0.258,0.489,0.213,0.28,0.053,0.021,0.338,0.4555,0.338,0.342,0.32,,7,613,4.8
1158,2015,Ender Inciarte,ARI,132,561,0.105,0.259,0.46,0.217,0.285,0.051,0.006,0.197,0.4385,0.34,0.379,0.274,,6,524,5
1159,2019,Mallex Smith,SEA,134,566,0.108,0.3,0.399,0.19,0.29,0.055,0.022,0.199,0.443,0.317,0.328,0.191,,6,510,4
1160,2015,Elvis Andrus,TEX,160,661,0.099,0.318,0.376,0.211,0.28,0.043,0.013,0.271,0.4485,0.437,0.361,0.271,,7,596,3.2
1161,2018,Jose Pirela,SDP,146,473,0.096,0.257,0.393,0.209,0.343,0.056,0.026,0.368,0.462,0.325,0.334,0.238,,5,438,3.5
1162,2021,Nick Ahmed,ARI,129,473,0.118,0.339,0.535,0.183,0.276,0.045,0.024,0.276,0.4525,0.438,0.316,0.225,,5,434,2.8
1163,2021,Leury Garcia,CHW,126,474,0.108,0.241,0.522,0.201,0.298,0.065,0.033,0.322,0.451,0.38,0.361,0.259,,5,415,5.2
1164,2018,Albert Almora Jr.,CHC,152,479,0.092,0.291,0.496,0.202,0.301,0.048,0.011,0.274,0.445,0.382,0.349,0.237,,5,444,1
1165,2015,Kurt Suzuki,MIN,131,479,0.074,0.377,0.363,0.194,0.31,0.035,0.008,0.292,0.4505,0.414,0.363,0.342,,5,433,4.4
1166,2016,Paulo Orlando,KCR,128,484,0.103,0.258,0.475,0.218,0.285,0.056,0.053,0.368,0.465,0.341,0.369,0.23,,5,457,5.5
1167,2015,Jean Segura,MIL,142,584,0.079,0.242,0.541,0.167,0.254,0.053,0.008,0.265,0.4435,0.248,0.359,0.259,,6,560,3.2
1168,2016,Alcides Escobar,KCR,162,682,0.089,0.299,0.482,0.201,0.317,0.043,0.013,0.174,0.433,0.414,0.376,0.244,,7,637,3.1
1169,2019,Joe Panik,- - -,142,491,0.091,0.338,0.393,0.229,0.338,0.038,0.018,0.257,0.448,0.358,0.365,0.194,,5,438,2.4
1170,2015,Jace Peterson,ATL,152,597,0.097,0.318,0.349,0.22,0.328,0.047,0.031,0.263,0.445,0.385,0.337,0.274,,6,528,3.7
1171,2015,Adeiny Hechavarria,MIA,130,499,0.094,0.286,0.527,0.203,0.313,0.045,0.01,0.308,0.451,0.303,0.32,0.182,,5,470,3
1172,2019,Delino DeShields,TEX,118,408,0.098,0.324,0.366,0.25,0.326,0.051,0.022,0.243,0.4545,0.33,0.332,0.271,,4,357,3.3
1173,2017,Kolten Wong,STL,108,411,0.127,0.318,0.358,0.201,0.329,0.043,0.02,0.285,0.45,0.383,0.341,0.211,,4,354,2.5
1174,2015,Alex Rios,KCR,105,411,0.099,0.38,0.335,0.222,0.33,0.033,0.019,0.312,0.4485,0.426,0.295,0.284,,4,385,4.2
1175,2021,Jurickson Profar,SDP,137,412,0.093,0.367,0.488,0.215,0.306,0.038,0.027,0.295,0.4475,0.405,0.306,0.289,,4,353,4.9
1176,2015,DJ LeMahieu,COL,150,620,0.087,0.195,0.549,0.26,0.325,0.067,0.017,0.398,0.463,0.212,0.374,0.329,,6,564,5.6
1177,2017,Jose Peraza,CIN,143,518,0.066,0.313,0.508,0.216,0.326,0.039,0.014,0.2,0.459,0.323,0.329,0.188,,5,487,3.1
1178,2016,Cesar Hernandez,PHI,155,622,0.099,0.207,0.447,0.244,0.299,0.071,0.018,0.29,0.4545,0.365,0.375,0.217,,6,547,3.6
1179,2017,Alcides Escobar,KCR,162,629,0.107,0.374,0.293,0.218,0.341,0.032,0.02,0.209,0.4425,0.38,0.338,0.254,,6,599,3.1
1180,2019,Miguel Rojas,MIA,132,526,0.095,0.296,0.379,0.236,0.319,0.04,0.021,0.288,0.4465,0.314,0.356,0.264,,5,483,7.8
1181,2015,Anthony Gose,DET,140,535,0.113,0.252,0.418,0.208,0.304,0.062,0.018,0.304,0.4515,0.31,0.367,0.259,,5,485,2.2
1182,2019,David Fletcher,LAA,154,653,0.094,0.296,0.478,0.264,0.375,0.038,0.002,0.169,0.4325,0.448,0.31,0.192,,6,596,3.3
1183,2021,Kevin Newman,PIT,148,554,0.083,0.36,0.414,0.197,0.318,0.029,0.016,0.26,0.434,0.344,0.339,0.271,,5,517,1.5
1184,2015,Billy Burns,OAK,125,555,0.098,0.281,0.402,0.216,0.269,0.041,0,0.143,0.4265,0.292,0.327,0.228,,5,520,3.3
1185,2015,Josh Harrison,PIT,114,449,0.103,0.335,0.515,0.251,0.318,0.034,0.014,0.247,0.4515,0.355,0.366,0.304,,4,418,1.5
1186,2016,Yunel Escobar,LAA,132,567,0.087,0.208,0.447,0.212,0.278,0.053,0.028,0.357,0.458,0.337,0.425,0.239,,5,517,2.2
1187,2018,Jonathan Lucroy,OAK,126,454,0.084,0.334,0.431,0.247,0.37,0.034,0.014,0.275,0.4505,0.325,0.401,0.275,,4,415,1.9
1188,2015,Billy Hamilton,CIN,114,454,0.063,0.378,0.448,0.196,0.271,0.034,0.006,0.086,0.422,0.294,0.364,0.29,,4,412,4.5
1189,2016,Nori Aoki,SEA,118,467,0.106,0.221,0.404,0.172,0.235,0.049,0.005,0.245,0.4485,0.312,0.359,0.277,,4,417,4.4
1190,2016,Andrelton Simmons,LAA,124,483,0.085,0.256,0.368,0.195,0.296,0.038,0.012,0.296,0.446,0.357,0.341,0.251,,4,448,2.9
1191,2015,Johnny Giavotella,LAA,129,502,0.104,0.305,0.515,0.237,0.301,0.033,0.01,0.196,0.44,0.367,0.386,0.247,,4,453,3.9
1192,2021,Adam Frazier,- - -,155,639,0.106,0.296,0.419,0.294,0.389,0.033,0.01,0.25,0.4355,0.371,0.3,0.22,,5,577,6.9
1193,2016,Jose Iglesias,DET,137,513,0.081,0.283,0.398,0.203,0.325,0.034,0.007,0.206,0.4375,0.382,0.311,0.307,,4,467,3.6
1194,2016,Josh Harrison,PIT,131,522,0.105,0.363,0.422,0.195,0.383,0.027,0.021,0.229,0.453,0.407,0.319,0.238,,4,487,2.8
1195,2015,Yadier Molina,STL,136,530,0.08,0.32,0.481,0.203,0.326,0.029,0.018,0.255,0.4495,0.362,0.328,0.31,,4,488,2.7
1196,2018,Alcides Escobar,KCR,140,531,0.082,0.322,0.38,0.216,0.3,0.031,0.017,0.215,0.441,0.415,0.337,0.204,,4,485,3.9
1197,2015,Ruben Tejada,NYM,116,407,0.089,0.325,0.338,0.273,0.405,0.032,0.017,0.235,0.439,0.344,0.337,0.32,,3,360,2.2
1198,2015,Chris Owings,ARI,147,552,0.095,0.342,0.444,0.264,0.328,0.032,0.026,0.249,0.4455,0.383,0.354,0.205,,4,515,3.2
1199,2018,Billy Hamilton,CIN,153,556,0.091,0.352,0.44,0.269,0.363,0.031,0.003,0.085,0.415,0.347,0.37,0.227,,4,504,4.6
1200,2018,Matt Duffy,TBR,132,560,0.072,0.204,0.459,0.253,0.337,0.048,0.012,0.278,0.45,0.293,0.378,0.329,,4,503,3.9
1201,2019,Dee Strange-Gordon,SEA,117,421,0.084,0.254,0.459,0.211,0.279,0.036,0,0.185,0.435,0.337,0.385,0.224,,3,393,5.9
1202,2015,Jordy Mercer,PIT,116,430,0.076,0.306,0.385,0.207,0.326,0.03,0.018,0.29,0.449,0.387,0.346,0.205,,3,394,3
1203,2015,Andrelton Simmons,ATL,147,583,0.073,0.224,0.502,0.214,0.278,0.037,0.008,0.29,0.4525,0.345,0.376,0.286,,4,535,3.3
1204,2018,Dee Strange-Gordon,SEA,141,588,0.081,0.224,0.331,0.224,0.302,0.039,0,0.124,0.4255,0.329,0.363,0.308,,4,556,7.1
1205,2021,Andrelton Simmons,MIN,131,451,0.051,0.275,0.426,0.183,0.288,0.032,0.006,0.215,0.4365,0.418,0.345,0.274,,3,412,4.7
1206,2016,Erick Aybar,- - -,126,459,0.077,0.234,0.369,0.195,0.267,0.038,0.003,0.151,0.4375,0.395,0.343,0.325,,3,415,2.7
1207,2016,Billy Hamilton,CIN,119,460,0.083,0.305,0.577,0.219,0.288,0.033,0.003,0.115,0.4245,0.348,0.318,0.243,,3,411,4.1
1208,2017,Billy Hamilton,CIN,139,633,0.088,0.306,0.486,0.236,0.322,0.03,0.002,0.112,0.4215,0.368,0.349,0.211,,4,582,5.9
1209,2021,Myles Straw,- - -,158,638,0.076,0.336,0.474,0.257,0.42,0.027,0.013,0.259,0.4405,0.288,0.371,0.342,,4,564,5.4
1210,2015,Dee Strange-Gordon,MIA,145,653,0.085,0.187,0.419,0.215,0.286,0.043,0.009,0.172,0.438,0.301,0.342,0.217,,4,615,3.9
1211,2021,Elvis Andrus,OAK,146,541,0.076,0.296,0.489,0.243,0.34,0.024,0.021,0.348,0.4565,0.376,0.37,0.281,,3,497,2.3
1212,2016,Adeiny Hechavarria,MIA,155,547,0.075,0.3,0.401,0.222,0.298,0.023,0.007,0.311,0.448,0.289,0.301,0.182,,3,508,1.1
1213,2015,Angel Pagan,SFG,133,551,0.07,0.341,0.384,0.233,0.329,0.021,0.005,0.224,0.438,0.318,0.357,0.271,,3,512,5.8
1214,2016,Ender Inciarte,ATL,131,578,0.09,0.268,0.519,0.237,0.315,0.025,0.007,0.15,0.4385,0.319,0.386,0.206,,3,522,3.1
1215,2018,Jon Jay,- - -,143,586,0.08,0.165,0.477,0.242,0.316,0.042,0.016,0.216,0.445,0.334,0.353,0.272,,3,527,3.2
1216,2019,Nicky Lopez,KCR,103,402,0.084,0.222,0.392,0.156,0.22,0.028,0.006,0.193,0.4305,0.302,0.385,0.256,,2,379,2.8
1217,2018,Logan Forsythe,- - -,120,416,0.059,0.322,0.373,0.19,0.294,0.022,0.01,0.298,0.448,0.37,0.322,0.276,,2,371,1.1
1218,2015,Erick Aybar,LAA,156,638,0.069,0.264,0.445,0.21,0.312,0.023,0.007,0.192,0.439,0.401,0.321,0.274,,3,597,3.7
1219,2017,Jon Jay,CHC,141,433,0.079,0.239,0.389,0.29,0.401,0.029,0.003,0.224,0.435,0.283,0.365,0.352,,2,379,5.3
1220,2015,Alcides Escobar,KCR,148,662,0.064,0.299,0.423,0.223,0.304,0.019,0.009,0.165,0.432,0.315,0.355,0.272,,3,612,5.9
1221,2015,Jose Iglesias,DET,120,454,0.07,0.232,0.409,0.21,0.377,0.024,0,0.179,0.4365,0.346,0.299,0.25,,2,416,3.7
1222,2015,Omar Infante,KCR,124,455,0.098,0.377,0.321,0.21,0.297,0.014,0.008,0.207,0.4355,0.435,0.345,0.22,,2,440,5
1223,2015,Nick Markakis,ATL,156,686,0.08,0.27,0.36,0.208,0.306,0.021,0.008,0.336,0.448,0.287,0.313,0.252,,3,612,6.8
1224,2021,Luis Arraez,MIN,121,479,0.082,0.28,0.489,0.262,0.415,0.019,0.023,0.306,0.4555,0.295,0.368,0.224,,2,428,2
