,Season,Name,Team,G,PA,H,H/PA,BABIP,LD%,GB%,FB%,IFFB%,SweetSpot%,Barrel%,HardHit%,,HR/FB,Barrel%*10,Pull%,Cent%,Oppo%
992,2015,Mark Teixeira,NYY,111,462,100,0.216450216,0.246,0.189,0.388,0.423,0.091,0.351,0.087,0.413,,0.235,0.87,0.554,0.288,0.157
993,2018,Enrique Hernandez,LAD,145,462,103,0.222943723,0.266,0.186,0.375,0.439,0.167,0.288,0.066,0.36,,0.146,0.66,0.432,0.351,0.216
994,2018,Randal Grichuk,TOR,124,462,104,0.225108225,0.282,0.184,0.351,0.466,0.169,0.392,0.138,0.43,,0.176,1.38,0.498,0.269,0.233
995,2018,Ian Happ,CHC,142,462,90,0.194805195,0.362,0.225,0.396,0.378,0.06,0.311,0.122,0.405,,0.179,1.22,0.36,0.365,0.275
996,2021,Akil Baddoo,DET,124,461,107,0.232104121,0.335,0.207,0.401,0.391,0.096,0.292,0.088,0.323,,0.113,0.88,0.378,0.35,0.272
997,2021,Brett Gardner,NYY,140,461,86,0.186550976,0.269,0.178,0.452,0.37,0.12,0.374,0.034,0.329,,0.093,0.34,0.389,0.352,0.258
998,2016,Aledmys Diaz,STL,111,460,121,0.263043478,0.312,0.156,0.455,0.389,0.133,0.355,0.043,0.389,,0.126,0.43,0.463,0.307,0.23
999,2018,A.J. Pollock,ARI,113,460,106,0.230434783,0.284,0.194,0.422,0.384,0.081,0.315,0.097,0.405,,0.171,0.97,0.486,0.327,0.187
1000,2015,Chris Carter,HOU,129,460,78,0.169565217,0.244,0.184,0.298,0.518,0.087,0.288,0.15,0.463,,0.189,1.5,0.396,0.359,0.245
1001,2019,Enrique Hernandez,LAD,130,460,98,0.213043478,0.266,0.206,0.361,0.433,0.129,0.301,0.056,0.343,,0.122,0.56,0.439,0.318,0.243
1002,2016,Billy Hamilton,CIN,119,460,107,0.232608696,0.329,0.219,0.477,0.305,0.098,0.327,0.003,0.115,,0.033,0.03,0.348,0.37,0.282
1003,2019,Eric Thames,MIL,149,459,98,0.213507625,0.313,0.205,0.333,0.461,0.084,0.36,0.085,0.43,,0.21,0.85,0.43,0.357,0.213
1004,2018,Mitch Moreland,BOS,124,459,99,0.215686275,0.288,0.196,0.431,0.373,0.061,0.339,0.107,0.443,,0.132,1.07,0.41,0.355,0.235
1005,2017,Ryan Goins,TOR,143,459,99,0.215686275,0.283,0.149,0.503,0.348,0.098,0.271,0.027,0.292,,0.08,0.27,0.331,0.343,0.325
1006,2015,Nick Ahmed,ARI,134,459,95,0.206971678,0.257,0.169,0.456,0.375,0.105,0.267,0.011,0.221,,0.073,0.11,0.437,0.328,0.236
1007,2016,Erick Aybar,- - -,126,459,101,0.220043573,0.283,0.195,0.571,0.234,0.089,0.264,0.003,0.151,,0.038,0.03,0.395,0.335,0.27
1008,2016,Neil Walker,NYM,113,458,116,0.253275109,0.302,0.213,0.354,0.433,0.099,0.385,0.069,0.375,,0.162,0.69,0.417,0.369,0.215
1009,2019,Brian Goodwin,LAA,136,458,108,0.23580786,0.337,0.245,0.325,0.43,0.114,0.292,0.063,0.326,,0.138,0.63,0.368,0.403,0.229
1010,2015,Jedd Gyorko,SDP,128,458,104,0.227074236,0.29,0.21,0.423,0.367,0.068,0.366,0.056,0.354,,0.137,0.56,0.408,0.376,0.216
1011,2017,Hernan Perez,MIL,136,458,112,0.244541485,0.286,0.182,0.483,0.335,0.102,0.38,0.031,0.276,,0.119,0.31,0.393,0.357,0.251
1012,2016,Derek Norris,SDP,125,458,77,0.168122271,0.238,0.219,0.351,0.43,0.125,0.307,0.047,0.326,,0.117,0.47,0.412,0.301,0.287
1013,2018,Kris Bryant,CHC,102,457,106,0.231947484,0.342,0.253,0.34,0.407,0.095,0.377,0.084,0.333,,0.112,0.84,0.481,0.319,0.2
1014,2016,Yasmani Grandal,LAD,126,457,89,0.194748359,0.25,0.161,0.447,0.392,0.112,0.379,0.124,0.447,,0.252,1.24,0.429,0.375,0.196
1015,2016,Welington Castillo,ARI,113,457,110,0.240700219,0.337,0.254,0.418,0.328,0.092,0.341,0.054,0.375,,0.143,0.54,0.455,0.324,0.221
1016,2018,James McCann,DET,118,457,94,0.205689278,0.282,0.223,0.384,0.394,0.139,0.284,0.048,0.371,,0.066,0.48,0.332,0.374,0.294
1017,2017,Robbie Grossman,MIN,119,456,94,0.206140351,0.287,0.248,0.407,0.344,0.087,0.439,0.029,0.267,,0.087,0.29,0.388,0.371,0.241
1018,2018,Brandon Belt,SFG,112,456,101,0.221491228,0.311,0.288,0.24,0.472,0.044,0.345,0.099,0.316,,0.103,0.99,0.398,0.303,0.299
1019,2015,Cody Asche,PHI,129,456,104,0.228070175,0.304,0.232,0.377,0.39,0.116,0.371,0.057,0.33,,0.099,0.57,0.467,0.337,0.197
1020,2018,Wilmer Difo,WSN,148,456,94,0.206140351,0.269,0.237,0.425,0.338,0.136,0.33,0.021,0.189,,0.064,0.21,0.408,0.336,0.255
1021,2015,Omar Infante,KCR,124,455,97,0.213186813,0.255,0.21,0.412,0.377,0.1,0.297,0.008,0.207,,0.014,0.08,0.435,0.345,0.22
1022,2021,Buster Posey,SFG,113,454,120,0.264317181,0.349,0.252,0.465,0.284,0.023,0.384,0.081,0.39,,0.205,0.81,0.348,0.419,0.232
1023,2021,Tyler Naquin,CIN,127,454,111,0.244493392,0.318,0.209,0.467,0.325,0.082,0.315,0.104,0.416,,0.194,1.04,0.451,0.299,0.25
1024,2017,Adam Frazier,PIT,121,454,112,0.246696035,0.306,0.254,0.479,0.268,0.032,0.37,0.02,0.235,,0.064,0.2,0.323,0.329,0.348
1025,2015,Jose Iglesias,DET,120,454,125,0.275330396,0.33,0.21,0.559,0.232,0.153,0.374,0,0.179,,0.024,0,0.346,0.364,0.29
1026,2018,Jonathan Lucroy,OAK,126,454,100,0.220264317,0.273,0.247,0.419,0.334,0.134,0.274,0.014,0.275,,0.034,0.14,0.325,0.401,0.275
1027,2015,Billy Hamilton,CIN,114,454,93,0.204845815,0.264,0.196,0.426,0.378,0.059,0.261,0.006,0.086,,0.034,0.06,0.294,0.42,0.286
1028,2019,J.D. Davis,NYM,140,453,126,0.278145695,0.355,0.229,0.47,0.302,0.042,0.363,0.105,0.473,,0.232,1.05,0.384,0.378,0.238
1029,2021,Bobby Dalbec,BOS,133,453,100,0.220750552,0.316,0.195,0.374,0.431,0.035,0.368,0.202,0.481,,0.221,2.02,0.393,0.34,0.267
1030,2016,Avisail Garcia,CHW,120,453,101,0.222958057,0.309,0.217,0.55,0.233,0.071,0.299,0.077,0.393,,0.171,0.77,0.367,0.37,0.263
1031,2016,Carlos Gomez,- - -,118,453,95,0.209713024,0.313,0.21,0.443,0.347,0.143,0.313,0.065,0.32,,0.143,0.65,0.446,0.317,0.237
1032,2015,Seth Smith,SEA,136,452,98,0.216814159,0.298,0.197,0.423,0.38,0.018,0.407,0.066,0.421,,0.105,0.66,0.387,0.348,0.265
1033,2018,Aledmys Diaz,TOR,130,452,111,0.245575221,0.269,0.181,0.407,0.412,0.113,0.293,0.063,0.393,,0.12,0.63,0.47,0.308,0.223
1034,2015,Cesar Hernandez,PHI,127,452,110,0.243362832,0.342,0.238,0.543,0.219,0.03,0.327,0.012,0.269,,0.015,0.12,0.321,0.37,0.309
1035,2019,Yadier Molina,STL,113,452,113,0.25,0.289,0.27,0.393,0.336,0.081,0.328,0.036,0.342,,0.081,0.36,0.423,0.344,0.232
1036,2019,Jarrod Dyson,ARI,130,452,92,0.203539823,0.275,0.188,0.492,0.32,0.134,0.275,0.016,0.218,,0.072,0.16,0.385,0.379,0.237
1037,2015,George Springer,HOU,102,451,107,0.237250554,0.342,0.245,0.454,0.301,0.035,0.291,0.095,0.415,,0.188,0.95,0.342,0.387,0.271
1038,2017,Brandon Belt,SFG,104,451,92,0.203991131,0.284,0.234,0.297,0.469,0.117,0.3,0.111,0.405,,0.141,1.11,0.394,0.376,0.229
1039,2018,Evan Gattis,HOU,128,451,92,0.203991131,0.232,0.169,0.363,0.468,0.109,0.312,0.07,0.338,,0.17,0.7,0.503,0.287,0.21
1040,2018,Gorkys Hernandez,SFG,142,451,97,0.215077605,0.283,0.161,0.483,0.356,0.208,0.348,0.075,0.355,,0.142,0.75,0.381,0.345,0.274
1041,2021,Andrelton Simmons,MIN,131,451,92,0.203991131,0.256,0.183,0.542,0.275,0.168,0.359,0.006,0.215,,0.032,0.06,0.418,0.398,0.184
1042,2016,Javier Baez,CHC,142,450,115,0.255555556,0.336,0.195,0.44,0.364,0.109,0.352,0.057,0.323,,0.127,0.57,0.456,0.345,0.199
1043,2017,Cameron Maybin,- - -,114,450,90,0.2,0.274,0.144,0.577,0.279,0.06,0.29,0.033,0.327,,0.12,0.33,0.389,0.343,0.267
1044,2021,Willi Castro,DET,125,450,91,0.202222222,0.275,0.207,0.464,0.329,0.15,0.256,0.052,0.294,,0.09,0.52,0.323,0.323,0.355
1045,2018,Daniel Palka,CHW,124,449,100,0.222717149,0.308,0.163,0.458,0.379,0.1,0.326,0.144,0.489,,0.27,1.44,0.455,0.337,0.208
1046,2019,Roberto Perez,CLE,119,449,93,0.207126949,0.285,0.171,0.506,0.323,0.035,0.28,0.106,0.41,,0.282,1.06,0.33,0.366,0.304
1047,2015,Josh Harrison,PIT,114,449,120,0.267260579,0.336,0.251,0.413,0.335,0.06,0.358,0.014,0.247,,0.034,0.14,0.355,0.361,0.284
1048,2017,Neil Walker,- - -,111,448,102,0.227678571,0.297,0.22,0.362,0.417,0.093,0.319,0.045,0.312,,0.109,0.45,0.431,0.347,0.222
1049,2018,Buster Posey,SFG,105,448,113,0.252232143,0.316,0.222,0.47,0.308,0.028,0.352,0.04,0.349,,0.047,0.4,0.337,0.383,0.28
1050,2018,Nick Williams,PHI,140,448,104,0.232142857,0.312,0.244,0.437,0.319,0.053,0.368,0.068,0.372,,0.181,0.68,0.348,0.402,0.25
1051,2021,Sean Murphy,OAK,119,448,85,0.189732143,0.257,0.199,0.394,0.408,0.122,0.354,0.113,0.422,,0.148,1.13,0.45,0.337,0.213
1052,2019,Aaron Judge,NYY,102,447,103,0.230425056,0.36,0.273,0.403,0.324,0.026,0.367,0.197,0.569,,0.351,1.97,0.387,0.345,0.269
1053,2016,Nick Castellanos,DET,110,447,117,0.261744966,0.345,0.256,0.315,0.43,0.023,0.391,0.121,0.384,,0.137,1.21,0.39,0.344,0.266
1054,2017,Trea Turner,WSN,98,447,117,0.261744966,0.329,0.148,0.517,0.335,0.045,0.365,0.048,0.39,,0.099,0.48,0.393,0.378,0.228
1055,2018,Ryan Braun,MIL,125,447,103,0.230425056,0.274,0.231,0.484,0.284,0.055,0.362,0.098,0.491,,0.22,0.98,0.396,0.344,0.26
1056,2016,Max Kepler,MIN,113,447,93,0.208053691,0.261,0.163,0.472,0.365,0.08,0.291,0.036,0.375,,0.152,0.36,0.443,0.356,0.201
1057,2019,Raimel Tapia,COL,138,447,117,0.261744966,0.341,0.225,0.517,0.258,0.024,0.482,0.037,0.316,,0.107,0.37,0.35,0.374,0.276
1058,2019,Brandon Drury,TOR,120,447,91,0.203579418,0.259,0.24,0.419,0.341,0.2,0.301,0.084,0.367,,0.143,0.84,0.468,0.325,0.208
1059,2019,Gary Sanchez,NYY,106,446,92,0.206278027,0.244,0.203,0.321,0.476,0.155,0.335,0.184,0.412,,0.264,1.84,0.498,0.295,0.207
1060,2015,Justin Bour,MIA,129,446,107,0.239910314,0.294,0.172,0.482,0.346,0.103,0.29,0.081,0.43,,0.215,0.81,0.44,0.362,0.197
1061,2015,Eduardo Escobar,MIN,127,446,107,0.239910314,0.301,0.193,0.42,0.387,0.079,0.342,0.058,0.236,,0.095,0.58,0.415,0.342,0.242
1062,2019,Harold Ramirez,MIA,119,446,116,0.260089686,0.328,0.196,0.574,0.23,0.105,0.256,0.051,0.346,,0.145,0.51,0.363,0.356,0.281
1063,2015,Andre Ethier,LAD,142,445,116,0.260674157,0.33,0.263,0.384,0.353,0.061,0.403,0.059,0.325,,0.123,0.59,0.415,0.372,0.214
1064,2016,C.J. Cron,LAA,116,445,113,0.253932584,0.302,0.196,0.412,0.392,0.144,0.34,0.068,0.392,,0.121,0.68,0.335,0.371,0.294
1065,2021,Omar Narvaez,MIL,123,445,104,0.233707865,0.308,0.259,0.332,0.409,0.102,0.324,0.051,0.256,,0.086,0.51,0.374,0.355,0.272
1066,2021,Christian Walker,ARI,115,445,98,0.220224719,0.307,0.222,0.391,0.387,0.096,0.338,0.064,0.411,,0.087,0.64,0.424,0.303,0.273
1067,2019,Buster Posey,SFG,114,445,104,0.233707865,0.296,0.227,0.49,0.284,0.042,0.375,0.039,0.363,,0.074,0.39,0.348,0.354,0.298
1068,2018,Yasiel Puig,LAD,125,444,108,0.243243243,0.286,0.213,0.426,0.361,0.174,0.338,0.103,0.403,,0.2,1.03,0.419,0.35,0.231
1069,2021,Rhys Hoskins,PHI,107,443,96,0.216704289,0.27,0.198,0.293,0.509,0.132,0.367,0.17,0.463,,0.188,1.7,0.442,0.322,0.237
1070,2017,Paul DeJong,STL,108,443,119,0.268623025,0.349,0.235,0.337,0.429,0.135,0.369,0.088,0.395,,0.198,0.88,0.469,0.327,0.204
1071,2018,Joc Pederson,LAD,148,443,98,0.221218962,0.253,0.17,0.394,0.436,0.103,0.312,0.076,0.398,,0.184,0.76,0.427,0.344,0.229
1072,2016,Yangervis Solarte,SDP,109,443,116,0.261851016,0.306,0.219,0.412,0.368,0.127,0.347,0.038,0.333,,0.119,0.38,0.49,0.296,0.214
1073,2019,Kyle Seager,SEA,106,443,94,0.212189616,0.248,0.234,0.328,0.438,0.081,0.299,0.071,0.392,,0.17,0.71,0.392,0.366,0.243
1074,2018,Gerardo Parra,COL,142,443,114,0.257336343,0.334,0.249,0.467,0.283,0.022,0.358,0.024,0.263,,0.066,0.24,0.363,0.338,0.299
1075,2019,Adalberto Mondesi,KCR,102,443,109,0.246049661,0.357,0.192,0.469,0.339,0.093,0.422,0.072,0.339,,0.093,0.72,0.46,0.326,0.213
1076,2017,Matt Davidson,CHW,118,443,91,0.205417607,0.285,0.173,0.362,0.465,0.085,0.275,0.146,0.417,,0.22,1.46,0.421,0.323,0.256
1077,2016,Hunter Pence,SFG,106,442,114,0.257918552,0.348,0.168,0.548,0.284,0.105,0.362,0.066,0.409,,0.151,0.66,0.34,0.36,0.3
1078,2019,Eric Sogard,- - -,110,442,115,0.260180995,0.316,0.257,0.32,0.423,0.121,0.407,0.009,0.204,,0.093,0.09,0.36,0.363,0.277
1079,2017,Randal Grichuk,STL,122,442,98,0.221719457,0.293,0.214,0.359,0.427,0.083,0.374,0.146,0.413,,0.183,1.46,0.512,0.278,0.21
1080,2021,Gio Urshela,NYY,116,442,112,0.253393665,0.329,0.224,0.478,0.298,0.022,0.261,0.08,0.41,,0.151,0.8,0.346,0.381,0.272
1081,2016,Mark Reynolds,COL,118,441,111,0.25170068,0.361,0.258,0.417,0.325,0.163,0.284,0.06,0.375,,0.152,0.6,0.406,0.318,0.276
1082,2018,Hunter Renfroe,SDP,117,441,100,0.22675737,0.271,0.197,0.375,0.428,0.156,0.288,0.11,0.435,,0.203,1.1,0.488,0.331,0.181
1083,2019,Manuel Margot,SDP,151,441,93,0.210884354,0.272,0.164,0.433,0.403,0.187,0.332,0.032,0.348,,0.098,0.32,0.447,0.351,0.201
1084,2017,Michael Conforto,NYM,109,440,104,0.236363636,0.328,0.244,0.378,0.378,0.101,0.344,0.122,0.424,,0.273,1.22,0.324,0.397,0.279
1085,2015,Khris Davis,MIL,121,440,97,0.220454545,0.285,0.172,0.425,0.403,0.073,0.282,0.139,0.432,,0.245,1.39,0.414,0.385,0.201
1086,2017,Delino DeShields,TEX,120,440,101,0.229545455,0.358,0.202,0.451,0.348,0.102,0.385,0.025,0.218,,0.068,0.25,0.394,0.31,0.296
1087,2021,Gary Sanchez,NYY,117,440,78,0.177272727,0.23,0.176,0.363,0.462,0.124,0.319,0.137,0.42,,0.19,1.37,0.538,0.279,0.183
1088,2019,Miguel Sano,MIN,105,439,94,0.214123007,0.319,0.212,0.369,0.419,0.086,0.36,0.203,0.572,,0.366,2.03,0.554,0.293,0.153
1089,2015,Justin Turner,LAD,126,439,113,0.257403189,0.321,0.277,0.362,0.362,0.078,0.401,0.056,0.379,,0.139,0.56,0.37,0.379,0.251
1090,2016,Josh Reddick,- - -,115,439,112,0.255125285,0.306,0.218,0.413,0.369,0.056,0.318,0.035,0.323,,0.08,0.35,0.353,0.399,0.248
1091,2017,Logan Forsythe,LAD,119,439,81,0.184510251,0.299,0.23,0.44,0.331,0.047,0.408,0.039,0.339,,0.071,0.39,0.3,0.428,0.272
1092,2015,Francisco Lindor,CLE,99,438,122,0.278538813,0.348,0.206,0.508,0.287,0.109,0.345,0.032,0.367,,0.13,0.32,0.346,0.361,0.293
1093,2016,Jedd Gyorko,STL,128,438,97,0.221461187,0.244,0.19,0.407,0.403,0.057,0.331,0.095,0.357,,0.244,0.95,0.452,0.331,0.216
1094,2016,Seth Smith,SEA,137,438,94,0.214611872,0.282,0.216,0.479,0.305,0.124,0.294,0.085,0.406,,0.18,0.85,0.43,0.396,0.174
1095,2016,J.J. Hardy,BAL,115,438,109,0.248858447,0.299,0.184,0.455,0.362,0.153,0.321,0.032,0.392,,0.073,0.32,0.445,0.352,0.203
1096,2021,Anthony Santander,BAL,110,438,98,0.223744292,0.275,0.227,0.34,0.434,0.112,0.361,0.084,0.432,,0.134,0.84,0.429,0.339,0.232
1097,2016,Mark Teixeira,NYY,116,438,79,0.180365297,0.238,0.215,0.433,0.352,0.12,0.272,0.053,0.373,,0.15,0.53,0.521,0.296,0.183
1098,2015,Ichiro Suzuki,MIA,153,438,91,0.207762557,0.257,0.183,0.585,0.232,0.074,0.273,0.006,0.138,,0.012,0.06,0.281,0.379,0.34
1099,2019,Robinson Chirinos,HOU,114,437,87,0.199084668,0.306,0.255,0.35,0.395,0.115,0.355,0.069,0.363,,0.177,0.69,0.476,0.315,0.21
1100,2015,J.J. Hardy,BAL,114,437,90,0.205949657,0.257,0.175,0.494,0.331,0.102,0.264,0.015,0.307,,0.074,0.15,0.401,0.404,0.195
1101,2021,Wilmer Flores,SFG,139,436,102,0.233944954,0.264,0.214,0.375,0.411,0.109,0.327,0.06,0.354,,0.13,0.6,0.449,0.333,0.217
1102,2015,A.J. Pierzynski,ATL,113,436,122,0.279816514,0.31,0.247,0.466,0.287,0.121,0.408,0.029,0.255,,0.084,0.29,0.424,0.335,0.241
1103,2018,Jordy Mercer,PIT,117,436,99,0.22706422,0.306,0.274,0.384,0.342,0.104,0.266,0.042,0.312,,0.057,0.42,0.453,0.35,0.196
1104,2017,Jonathan Villar,MIL,122,436,97,0.222477064,0.33,0.208,0.574,0.219,0.138,0.349,0.055,0.339,,0.19,0.55,0.391,0.365,0.245
1105,2017,Mike Zunino,SEA,124,435,97,0.222988506,0.355,0.224,0.32,0.456,0.125,0.415,0.14,0.469,,0.24,1.4,0.509,0.325,0.167
1106,2018,Yan Gomes,CLE,112,435,107,0.245977011,0.336,0.272,0.317,0.411,0.127,0.378,0.077,0.383,,0.136,0.77,0.429,0.324,0.247
1107,2017,Victor Martinez,DET,107,435,100,0.229885057,0.28,0.236,0.421,0.342,0.062,0.351,0.048,0.344,,0.088,0.48,0.426,0.305,0.269
1108,2016,Lorenzo Cain,KCR,103,434,114,0.262672811,0.341,0.227,0.473,0.3,0.084,0.356,0.044,0.334,,0.095,0.44,0.344,0.385,0.271
1109,2017,Jon Jay,CHC,141,433,112,0.258660508,0.368,0.29,0.471,0.239,0.057,0.401,0.003,0.224,,0.029,0.03,0.283,0.365,0.352
1110,2015,Carlos Correa,HOU,99,432,108,0.25,0.296,0.224,0.486,0.291,0.088,0.351,0.08,0.403,,0.242,0.8,0.355,0.342,0.304
1111,2015,Joe Panik,SFG,100,432,119,0.275462963,0.33,0.23,0.431,0.338,0.078,0.328,0.02,0.294,,0.069,0.2,0.337,0.372,0.291
1112,2017,Michael A. Taylor,WSN,118,432,108,0.25,0.363,0.205,0.429,0.367,0.084,0.342,0.098,0.377,,0.2,0.98,0.468,0.317,0.215
1113,2016,Devon Travis,TOR,101,432,123,0.284722222,0.358,0.192,0.464,0.344,0.099,0.293,0.037,0.308,,0.099,0.37,0.351,0.332,0.317
1114,2016,John Jaso,PIT,132,432,102,0.236111111,0.314,0.208,0.521,0.27,0.06,0.3,0.036,0.321,,0.096,0.36,0.422,0.416,0.162
1115,2015,Mark Reynolds,STL,140,432,88,0.203703704,0.3,0.19,0.414,0.395,0.106,0.313,0.084,0.327,,0.125,0.84,0.399,0.357,0.243
1116,2016,Tim Anderson,CHW,99,431,116,0.269141531,0.375,0.208,0.543,0.249,0.11,0.3,0.053,0.343,,0.123,0.53,0.423,0.35,0.227
1117,2019,Cavan Biggio,TOR,100,430,83,0.193023256,0.309,0.276,0.254,0.47,0.037,0.442,0.077,0.397,,0.147,0.77,0.494,0.326,0.18
1118,2018,Scott Schebler,CIN,107,430,97,0.225581395,0.301,0.216,0.488,0.297,0.083,0.329,0.102,0.424,,0.202,1.02,0.449,0.346,0.205
1119,2016,Hernan Perez,MIL,123,430,110,0.255813953,0.322,0.204,0.435,0.361,0.053,0.338,0.035,0.382,,0.115,0.35,0.369,0.356,0.274
1120,2015,Hanley Ramirez,BOS,105,430,100,0.23255814,0.257,0.204,0.5,0.296,0.121,0.341,0.069,0.416,,0.192,0.69,0.371,0.395,0.234
1121,2016,Adam Lind,SEA,126,430,96,0.223255814,0.259,0.201,0.439,0.36,0.097,0.284,0.08,0.427,,0.177,0.8,0.395,0.334,0.271
1122,2015,Jordy Mercer,PIT,116,430,96,0.223255814,0.29,0.207,0.488,0.306,0.061,0.326,0.018,0.29,,0.03,0.18,0.387,0.369,0.244
1123,2017,Justin Bour,MIA,108,429,109,0.254079254,0.322,0.231,0.434,0.336,0.115,0.326,0.087,0.406,,0.26,0.87,0.472,0.343,0.185
1124,2018,Wilmer Flores,NYM,126,429,103,0.24009324,0.269,0.193,0.36,0.448,0.165,0.371,0.023,0.266,,0.07,0.23,0.396,0.328,0.276
1125,2016,Aaron Hill,- - -,125,429,99,0.230769231,0.284,0.217,0.372,0.412,0.06,0.353,0.012,0.264,,0.075,0.12,0.418,0.337,0.245
1126,2017,Willson Contreras,CHC,117,428,104,0.242990654,0.319,0.174,0.533,0.293,0.099,0.279,0.092,0.358,,0.259,0.92,0.436,0.355,0.209
1127,2018,Ronald Guzman,TEX,123,428,91,0.212616822,0.299,0.217,0.408,0.375,0.1,0.242,0.06,0.33,,0.16,0.6,0.378,0.352,0.27
1128,2015,Ryan Goins,TOR,128,428,94,0.219626168,0.304,0.18,0.541,0.279,0.11,0.308,0.023,0.318,,0.061,0.23,0.341,0.364,0.295
1129,2018,Elvis Andrus,TEX,97,428,101,0.235981308,0.292,0.19,0.498,0.311,0.126,0.333,0.036,0.305,,0.058,0.36,0.42,0.314,0.266
1130,2015,Stephen Drew,NYY,131,428,77,0.179906542,0.201,0.157,0.377,0.466,0.13,0.294,0.028,0.254,,0.116,0.28,0.47,0.332,0.197
1131,2019,Maikel Franco,PHI,123,428,91,0.212616822,0.236,0.166,0.432,0.402,0.241,0.279,0.066,0.384,,0.128,0.66,0.465,0.302,0.233
1132,2021,Jackie Bradley Jr.,MIL,134,428,63,0.147196262,0.226,0.191,0.502,0.307,0.127,0.269,0.05,0.403,,0.076,0.5,0.43,0.372,0.198
1133,2018,Harrison Bader,STL,138,427,100,0.234192037,0.358,0.268,0.398,0.335,0.141,0.371,0.065,0.308,,0.141,0.65,0.465,0.296,0.238
1134,2017,Matt Holliday,NYY,105,427,86,0.201405152,0.273,0.148,0.477,0.375,0.111,0.31,0.102,0.436,,0.192,1.02,0.386,0.295,0.318
1135,2021,Jacob Stallings,PIT,112,427,92,0.215456674,0.297,0.231,0.441,0.328,0.032,0.346,0.045,0.357,,0.084,0.45,0.388,0.392,0.22
1136,2018,Adam Duvall,- - -,138,427,75,0.175644028,0.237,0.22,0.302,0.478,0.164,0.314,0.097,0.407,,0.117,0.97,0.47,0.332,0.198
1137,2018,Justin Turner,LAD,103,426,114,0.267605634,0.334,0.262,0.294,0.444,0.072,0.308,0.067,0.367,,0.101,0.67,0.39,0.316,0.294
1138,2017,Carlos Gomez,TEX,105,426,94,0.220657277,0.336,0.206,0.391,0.403,0.061,0.304,0.076,0.353,,0.173,0.76,0.373,0.41,0.217
1139,2016,Matt Holliday,STL,110,426,94,0.220657277,0.253,0.141,0.5,0.359,0.08,0.365,0.08,0.478,,0.179,0.8,0.378,0.34,0.282
1140,2015,Yasmani Grandal,LAD,115,426,83,0.194835681,0.268,0.171,0.456,0.373,0.153,0.447,0.086,0.423,,0.163,0.86,0.371,0.397,0.232
1141,2018,Robinson Chirinos,TEX,113,426,80,0.187793427,0.304,0.213,0.299,0.489,0.12,0.373,0.104,0.392,,0.167,1.04,0.495,0.315,0.189
1142,2015,Steven Souza Jr.,TBR,110,426,84,0.197183099,0.318,0.2,0.453,0.347,0.103,0.29,0.095,0.39,,0.205,0.95,0.459,0.342,0.199
1143,2015,Yasmany Tomas,ARI,118,426,111,0.26056338,0.354,0.219,0.549,0.232,0.058,0.279,0.034,0.38,,0.13,0.34,0.316,0.394,0.29
1144,2021,Jeff McNeil,NYM,120,426,97,0.227699531,0.28,0.204,0.466,0.329,0.102,0.27,0.043,0.334,,0.065,0.43,0.35,0.365,0.286
1145,2017,Guillermo Heredia,SEA,123,426,96,0.225352113,0.284,0.176,0.474,0.349,0.11,0.277,0.012,0.228,,0.055,0.12,0.352,0.395,0.253
1146,2021,Martin Maldonado,HOU,125,426,64,0.150234742,0.221,0.209,0.369,0.422,0.097,0.303,0.057,0.328,,0.117,0.57,0.417,0.332,0.251
1147,2019,Shohei Ohtani,LAA,106,425,110,0.258823529,0.354,0.259,0.496,0.245,0.029,0.317,0.114,0.468,,0.265,1.14,0.309,0.378,0.313
1148,2015,Dustin Pedroia,BOS,93,425,111,0.261176471,0.308,0.177,0.505,0.318,0.142,0.377,0.027,0.254,,0.113,0.27,0.401,0.386,0.213
1149,2017,Ryan Braun,MIL,104,425,102,0.24,0.292,0.189,0.492,0.319,0.092,0.263,0.075,0.435,,0.173,0.75,0.386,0.351,0.263
1150,2017,Gerardo Parra,COL,115,425,121,0.284705882,0.343,0.229,0.468,0.303,0.01,0.301,0.015,0.296,,0.101,0.15,0.332,0.371,0.296
1151,2015,James McCann,DET,114,425,106,0.249411765,0.325,0.231,0.498,0.27,0.072,0.188,0.035,0.377,,0.084,0.35,0.386,0.358,0.256
1152,2019,Andrelton Simmons,LAA,103,424,105,0.247641509,0.277,0.144,0.539,0.317,0.149,0.308,0.017,0.33,,0.061,0.17,0.499,0.33,0.172
1153,2018,Daniel Descalso,ARI,138,423,83,0.196217494,0.3,0.236,0.301,0.463,0.132,0.336,0.085,0.344,,0.114,0.85,0.492,0.293,0.215
1154,2019,David Peralta,ARI,99,423,105,0.24822695,0.327,0.213,0.51,0.277,0.11,0.291,0.051,0.409,,0.146,0.51,0.361,0.405,0.233
1155,2017,Tucker Barnhart,CIN,121,423,100,0.236406619,0.312,0.262,0.46,0.278,0.048,0.319,0.019,0.255,,0.083,0.19,0.403,0.387,0.21
1156,2019,Robinson Cano,NYM,107,423,100,0.236406619,0.28,0.201,0.489,0.31,0.06,0.415,0.065,0.463,,0.13,0.65,0.349,0.377,0.275
1157,2019,Jake Bauers,CLE,117,423,84,0.19858156,0.29,0.237,0.385,0.377,0.093,0.361,0.046,0.331,,0.124,0.46,0.392,0.315,0.292
1158,2015,Chase Utley,- - -,107,423,79,0.186761229,0.23,0.201,0.436,0.363,0.088,0.325,0.019,0.344,,0.07,0.19,0.407,0.391,0.202
